order_id,date,region,sales_rep,customer_id,customer_segment,product_category,channel,units,list_price_eur,discount_pct,revenue_eur,cost_eur,promised_lead_days,actual_lead_days,on_time,in_full,returned
O001812,2024-04-11,West,Martin,C0243,SMB,chemicals,e-shop,27,7.2589,0.072,181.88,101.71,2,2,1,1,0
O001817,2024-04-11,Nordics,Lindqvist,C0381,Enterprise,hand tools,e-shop,310,24.7302,0.091,6968.72,5115.65,2,2,1,1,0
O001824,2024-04-11,East,Kovac,C0267,SMB,hand tools,field-sales,65,22.9279,0.05,1415.8,981.78,3,3,1,1,0
O001827,2024-04-11,West,Martin,C0374,Trade,ppe,field-sales,38,3.6535,0.035,133.97,83.08,3,3,1,1,0
O001876,2024-04-11,East,Nowak,C0063,Trade,abrasives,e-shop,27,1.2441,0.054,31.78,17.97,2,3,0,1,0
O001885,2024-04-11,DACH-South,Huber,C0371,Trade,chemicals,phone,24,6.6954,0.092,145.91,84.59,3,3,1,1,0
O001887,2024-04-11,East,Kovac,C0030,Trade,ppe,branch,16,3.7153,0.0,59.44,37.59,1,1,1,1,0
O001905,2024-04-11,DACH-North,Braun,C0075,Trade,fasteners,branch,13,0.8296,0.115,9.54,6.43,1,1,1,1,0
O001950,2024-04-11,DACH-North,Braun,C0261,Enterprise,ppe,field-sales,143,3.8996,0.231,428.83,337.25,3,3,1,1,0
O001959,2024-04-11,Nordics,Lindqvist,C0134,Enterprise,fasteners,e-shop,61,1.0186,0.094,56.29,36.21,2,2,1,1,0
O001977,2024-04-11,West,Dubois,C0020,SMB,power tools,e-shop,45,158.9531,0.052,6780.94,5006.2,2,2,1,1,0
O002010,2024-04-11,Nordics,Lindqvist,C0143,SMB,abrasives,e-shop,85,1.0214,0.115,76.83,48.23,2,4,0,1,0
O002068,2024-04-11,DACH-South,Huber,C0066,SMB,fasteners,field-sales,82,0.9965,0.015,80.49,46.89,3,3,1,1,0
O002072,2024-04-11,DACH-South,Mayer,C0154,Trade,chemicals,e-shop,2,5.964,0.048,11.36,6.53,2,5,0,1,0
O002074,2024-04-11,DACH-North,Klein,C0067,SMB,chemicals,field-sales,98,5.9006,0.133,501.35,305.84,3,3,1,1,0
O002084,2024-04-11,Nordics,Lindqvist,C0320,Trade,ppe,e-shop,14,3.7531,0.0,52.54,33.82,2,2,1,1,0
O002121,2024-04-11,West,Martin,C0160,SMB,hand tools,phone,78,25.8585,0.0,2016.96,1298.98,3,5,0,1,0
O002134,2024-04-11,East,Kovac,C0110,Enterprise,power tools,e-shop,100,148.1555,0.077,13674.75,10928.1,2,2,1,1,0
O002160,2024-04-11,DACH-South,Huber,C0040,SMB,power tools,branch,35,144.4753,0.081,4647.05,3722.26,1,1,1,1,1
O002170,2024-04-11,Nordics,Berg,C0381,Enterprise,power tools,branch,162,155.0773,0.109,22384.17,18633.43,1,1,1,1,0
O002181,2024-04-11,DACH-South,Mayer,C0033,Trade,chemicals,branch,21,6.3036,0.023,129.33,72.39,1,1,1,1,1
O001608,2024-04-12,East,Nowak,C0321,SMB,abrasives,e-shop,17,1.1444,0.066,18.17,11.07,2,2,1,1,0
O001631,2024-04-12,DACH-South,Huber,C0284,Trade,fasteners,field-sales,42,0.85,0.079,32.88,21.01,3,3,1,1,0
O001675,2024-04-12,DACH-South,Fischer,C0241,SMB,abrasives,field-sales,26,0.9923,0.079,23.76,14.89,3,3,1,1,0
O001681,2024-04-12,East,Kovac,C0267,SMB,power tools,e-shop,115,135.7384,0.0,15609.92,10695.88,2,2,1,1,0
O001685,2024-04-12,West,Dubois,C0131,SMB,abrasives,field-sales,69,1.2001,0.073,76.76,46.73,3,3,1,1,0
O001693,2024-04-12,DACH-North,Weber,C0219,SMB,fasteners,field-sales,61,0.9566,0.0,58.35,34.26,3,4,0,1,0
O001722,2024-04-12,DACH-North,Klein,C0242,Trade,fasteners,branch,13,1.0185,0.028,12.87,7.97,1,1,1,1,0
O001735,2024-04-12,West,Dubois,C0376,Trade,fasteners,field-sales,29,0.8293,0.0,24.05,14.05,3,3,1,1,0
O001858,2024-04-12,East,Kovac,C0013,Enterprise,hand tools,field-sales,261,27.0164,0.053,6677.56,4558.87,3,3,1,1,0
O001874,2024-04-12,Nordics,Lindqvist,C0370,Trade,chemicals,e-shop,30,6.8185,0.0,204.56,115.31,2,2,1,1,0
O001946,2024-04-12,Nordics,Berg,C0359,Enterprise,chemicals,field-sales,390,6.6159,0.214,2028.04,1363.35,3,3,1,1,0
O001954,2024-04-12,DACH-North,Braun,C0017,SMB,hand tools,field-sales,50,23.2372,0.068,1082.85,768.02,3,3,1,1,0
O002003,2024-04-12,DACH-North,Weber,C0298,Trade,chemicals,branch,16,6.4319,0.114,91.18,55.35,1,1,1,1,0
O002020,2024-04-12,East,Nowak,C0100,SMB,power tools,phone,48,160.2944,0.021,7532.55,5406.07,3,3,1,1,0
O002021,2024-04-12,West,Dubois,C0263,Enterprise,fasteners,e-shop,104,0.8684,0.18,74.06,53.82,2,5,0,1,0
O002043,2024-04-12,DACH-North,Klein,C0068,Trade,fasteners,field-sales,39,1.0348,0.005,40.16,24.05,3,3,1,1,0
O002075,2024-04-12,DACH-South,Fischer,C0033,Trade,hand tools,field-sales,22,23.3712,0.032,497.71,342.01,3,3,1,1,0
O002076,2024-04-12,Nordics,Lindqvist,C0143,SMB,fasteners,field-sales,76,0.8601,0.0,65.37,37.58,3,3,1,1,0
O002115,2024-04-12,West,Martin,C0393,Enterprise,ppe,field-sales,5,3.1784,0.18,13.03,9.9,3,3,1,1,0
O001596,2024-04-13,West,Dubois,C0179,Trade,fasteners,e-shop,15,0.9969,0.072,13.88,8.73,2,2,1,1,0
O001645,2024-04-13,East,Kovac,C0334,Trade,abrasives,e-shop,15,1.1228,0.089,15.34,9.32,2,2,1,1,1
O001738,2024-04-13,DACH-North,Klein,C0351,Trade,chemicals,phone,33,6.2929,0.031,201.23,110.4,3,3,1,1,0
O001750,2024-04-13,East,Kovac,C0122,Trade,power tools,branch,28,131.3077,0.122,3228.07,2656.8,1,1,1,1,1
O001773,2024-04-13,West,Martin,C0263,Enterprise,ppe,branch,356,3.6981,0.123,1154.59,794.16,1,1,1,1,0
O001800,2024-04-13,DACH-North,Klein,C0261,Enterprise,chemicals,e-shop,234,6.7306,0.224,1222.17,848.01,2,3,0,1,0
O001820,2024-04-13,DACH-North,Klein,C0301,Trade,ppe,field-sales,32,3.5485,0.1,102.2,71.36,3,3,1,1,0
O001841,2024-04-13,DACH-South,Huber,C0142,SMB,fasteners,phone,60,1.0161,0.011,60.3,34.33,3,3,1,0,0
O001953,2024-04-13,Nordics,Berg,C0229,SMB,abrasives,branch,60,1.1358,0.065,63.72,39.18,1,1,1,1,0
O001986,2024-04-13,West,Martin,C0085,Trade,ppe,field-sales,19,3.7119,0.059,66.37,42.93,3,3,1,1,0
O001988,2024-04-13,DACH-South,Huber,C0266,SMB,ppe,e-shop,40,3.3699,0.085,123.34,86.41,2,2,1,1,0
O002004,2024-04-13,East,Nowak,C0090,Trade,ppe,branch,36,3.1253,0.035,108.57,72.22,1,1,1,1,0
O002019,2024-04-13,DACH-North,Braun,C0383,Trade,fasteners,e-shop,28,1.0029,0.066,26.23,16.2,2,2,1,1,0
O002036,2024-04-13,DACH-North,Klein,C0159,Enterprise,fasteners,branch,44,0.9998,0.187,35.76,24.79,1,1,1,1,0
O002037,2024-04-13,West,Dubois,C0160,SMB,hand tools,phone,64,25.6972,0.07,1529.5,1032.22,3,3,1,1,0
O002060,2024-04-13,DACH-South,Fischer,C0371,Trade,ppe,e-shop,34,3.3919,0.042,110.48,69.39,2,2,1,1,0
O002118,2024-04-13,Nordics,Lindqvist,C0359,Enterprise,fasteners,field-sales,181,0.8509,0.169,127.98,93.03,3,3,1,1,0
O002139,2024-04-13,DACH-North,Weber,C0277,SMB,abrasives,field-sales,59,1.0184,0.082,55.16,34.92,3,3,1,1,0
O002154,2024-04-13,DACH-South,Huber,C0241,SMB,abrasives,field-sales,66,1.0576,0.043,66.8,38.7,3,3,1,0,0
O002195,2024-04-13,East,Kovac,C0060,SMB,hand tools,field-sales,68,23.2951,0.123,1389.23,1094.25,3,3,1,1,0
O001604,2024-04-14,DACH-South,Fischer,C0341,SMB,fasteners,field-sales,38,1.0094,0.052,36.36,23.25,3,3,1,0,0
O001618,2024-04-14,West,Dubois,C0243,SMB,hand tools,branch,37,23.5451,0.023,851.13,584.49,1,1,1,1,0
O001630,2024-04-14,West,Martin,C0263,Enterprise,fasteners,field-sales,288,0.9115,0.186,213.68,154.44,3,3,1,1,0
O001636,2024-04-14,DACH-North,Weber,C0301,Trade,fasteners,e-shop,10,0.963,0.032,9.32,5.7,2,2,1,1,0
O001638,2024-04-14,Nordics,Berg,C0175,SMB,power tools,field-sales,71,149.4952,0.0,10614.16,7505.12,3,3,1,1,0
O001652,2024-04-14,DACH-South,Huber,C0038,SMB,fasteners,branch,1,0.9974,0.1,0.9,0.56,1,1,1,1,0
O001653,2024-04-14,East,Nowak,C0122,Trade,ppe,e-shop,36,3.8179,0.078,126.72,86.83,2,2,1,1,0
O001672,2024-04-14,Nordics,Berg,C0080,Enterprise,power tools,field-sales,100,159.3295,0.133,13813.87,11440.34,3,3,1,1,0
O001687,2024-04-14,West,Dubois,C0150,Trade,fasteners,field-sales,18,0.963,0.068,16.16,10.15,3,3,1,1,0
O001695,2024-04-14,East,Kovac,C0258,SMB,abrasives,field-sales,101,1.0258,0.018,101.74,60.83,3,3,1,1,0
O001705,2024-04-14,Nordics,Lindqvist,C0359,Enterprise,fasteners,e-shop,250,0.9286,0.208,183.86,136.5,2,2,1,1,0
O001833,2024-04-14,DACH-North,Braun,C0261,Enterprise,abrasives,e-shop,173,1.1805,0.211,161.13,119.09,2,2,1,1,0
O001836,2024-04-14,East,Nowak,C0139,Trade,ppe,phone,19,3.9043,0.008,73.59,46.16,3,3,1,1,0
O001856,2024-04-14,East,Nowak,C0281,Enterprise,abrasives,field-sales,226,1.0156,0.16,192.8,128.74,3,3,1,1,0
O001862,2024-04-14,East,Kovac,C0098,Trade,abrasives,e-shop,21,1.0856,0.0,22.8,12.63,2,3,0,1,0
O001868,2024-04-14,Nordics,Lindqvist,C0210,Trade,fasteners,e-shop,20,0.9846,0.04,18.9,11.09,2,2,1,1,1
O001886,2024-04-14,DACH-South,Fischer,C0284,Trade,abrasives,field-sales,31,1.2571,0.079,35.89,21.66,3,4,0,1,0
O001939,2024-04-14,West,Martin,C0005,SMB,ppe,e-shop,58,3.3512,0.162,162.88,117.1,2,2,1,1,0
O002018,2024-04-14,East,Kovac,C0139,Trade,fasteners,field-sales,29,0.9452,0.051,26.01,16.66,3,3,1,1,0
O002024,2024-04-14,East,Nowak,C0139,Trade,fasteners,e-shop,26,0.9034,0.05,22.31,14.15,2,2,1,1,0
O002040,2024-04-14,West,Dubois,C0169,SMB,power tools,e-shop,85,149.5619,0.0,12712.76,9007.02,2,2,1,1,0
O002090,2024-04-14,East,Nowak,C0170,SMB,fasteners,e-shop,62,0.9122,0.008,56.1,33.15,2,2,1,1,0
O002123,2024-04-14,West,Dubois,C0306,SMB,hand tools,field-sales,75,25.1737,0.09,1718.11,1211.21,3,3,1,1,0
O001650,2024-04-15,DACH-North,Braun,C0215,Trade,power tools,e-shop,29,143.1616,0.039,3989.77,3003.05,2,2,1,1,0
O001782,2024-04-15,DACH-South,Mayer,C0292,Trade,abrasives,e-shop,21,1.0966,0.057,21.72,12.67,2,2,1,1,0
O001783,2024-04-15,East,Nowak,C0309,Enterprise,ppe,branch,156,3.2535,0.146,433.44,317.2,1,1,1,1,0
O001791,2024-04-15,East,Nowak,C0030,Trade,fasteners,phone,15,0.8522,0.033,12.36,7.35,3,3,1,1,0
O001853,2024-04-15,Nordics,Berg,C0105,SMB,power tools,e-shop,115,155.3159,0.101,16057.33,13391.8,2,4,0,1,0
O001860,2024-04-15,West,Martin,C0306,SMB,fasteners,field-sales,86,0.8681,0.068,69.58,43.79,3,3,1,1,0
O001870,2024-04-15,DACH-South,Huber,C0250,Trade,chemicals,field-sales,44,7.0904,0.026,303.87,162.65,3,3,1,1,0
O001883,2024-04-15,West,Martin,C0160,SMB,abrasives,field-sales,85,1.1733,0.14,85.77,57.16,3,3,1,1,0
O001906,2024-04-15,East,Kovac,C0331,SMB,chemicals,branch,63,5.984,0.083,345.7,204.22,1,3,0,0,0
O001909,2024-04-15,East,Kovac,C0170,SMB,abrasives,e-shop,90,1.2059,0.11,96.59,62.59,2,2,1,1,0
O001936,2024-04-15,DACH-South,Fischer,C0257,SMB,chemicals,field-sales,78,6.7594,0.084,482.95,285.89,3,3,1,1,0
O001956,2024-04-15,East,Nowak,C0062,SMB,fasteners,field-sales,57,0.9678,0.054,52.19,32.61,3,6,0,1,0
O001974,2024-04-15,Nordics,Lindqvist,C0050,Trade,fasteners,e-shop,39,0.985,0.024,37.49,21.49,2,2,1,1,1
O002129,2024-04-15,Nordics,Berg,C0210,Trade,abrasives,branch,16,1.1728,0.011,18.56,10.37,1,1,1,1,0
O002158,2024-04-15,West,Martin,C0195,Enterprise,abrasives,e-shop,128,1.1958,0.108,136.53,87.57,2,2,1,1,0
O002186,2024-04-15,East,Kovac,C0321,SMB,fasteners,e-shop,76,1.0012,0.04,73.05,43.67,2,2,1,1,0
O001594,2024-04-16,Nordics,Lindqvist,C0229,SMB,power tools,branch,98,140.1938,0.085,12571.18,9871.24,1,1,1,1,0
O001602,2024-04-16,DACH-South,Mayer,C0207,SMB,abrasives,e-shop,35,1.2028,0.019,41.3,22.44,2,2,1,1,0
O001606,2024-04-16,East,Nowak,C0314,SMB,hand tools,branch,40,27.3662,0.184,893.23,715.82,1,1,1,1,0
O001607,2024-04-16,East,Nowak,C0148,Enterprise,power tools,e-shop,277,137.5607,0.127,33265.07,27108.13,2,2,1,1,0
O001656,2024-04-16,West,Dubois,C0020,SMB,hand tools,e-shop,31,24.6211,0.133,661.74,499.77,2,2,1,1,0
O001739,2024-04-16,DACH-South,Mayer,C0352,Trade,hand tools,phone,12,24.5746,0.094,267.18,191.38,3,3,1,1,0
O001780,2024-04-16,DACH-South,Huber,C0040,SMB,ppe,branch,67,3.4853,0.113,207.13,150.47,1,1,1,1,0
O001786,2024-04-16,DACH-North,Klein,C0120,SMB,fasteners,branch,116,0.9396,0.109,97.11,65.63,1,1,1,1,0
O001822,2024-04-16,DACH-South,Fischer,C0154,Trade,ppe,field-sales,34,3.8678,0.07,122.3,79.64,3,3,1,1,0
O001880,2024-04-16,DACH-South,Fischer,C0198,SMB,abrasives,branch,77,1.2628,0.058,91.6,56.84,1,1,1,1,0
O001900,2024-04-16,East,Kovac,C0331,SMB,fasteners,field-sales,83,1.0147,0.07,78.32,46.5,3,7,0,1,0
O001925,2024-04-16,Nordics,Lindqvist,C0105,SMB,chemicals,field-sales,21,6.8009,0.002,142.53,75.69,3,3,1,1,0
O001948,2024-04-16,East,Kovac,C0314,SMB,fasteners,field-sales,50,0.9597,0.09,43.67,26.89,3,3,1,1,0
O002007,2024-04-16,West,Dubois,C0020,SMB,power tools,branch,77,146.2999,0.0,11265.09,7758.61,1,1,1,1,0
O002039,2024-04-16,DACH-North,Braun,C0067,SMB,abrasives,field-sales,73,1.1288,0.047,78.53,46.94,3,3,1,1,0
O002063,2024-04-16,West,Martin,C0085,Trade,ppe,e-shop,22,3.4261,0.107,67.31,48.21,2,2,1,1,0
O002077,2024-04-16,East,Nowak,C0185,SMB,ppe,e-shop,49,3.7831,0.052,175.73,117.82,2,2,1,1,0
O002080,2024-04-16,East,Kovac,C0369,Trade,power tools,e-shop,31,144.9315,0.095,4066.05,3107.49,2,2,1,1,0
O002094,2024-04-16,DACH-South,Fischer,C0066,SMB,ppe,e-shop,68,3.3693,0.075,211.93,148.47,2,2,1,1,0
O002130,2024-04-16,Nordics,Lindqvist,C0294,Trade,fasteners,field-sales,17,0.8316,0.115,12.51,8.34,3,3,1,1,0
O002133,2024-04-16,DACH-North,Weber,C0111,SMB,fasteners,field-sales,14,0.958,0.076,12.39,7.99,3,3,1,1,0
O002179,2024-04-16,DACH-North,Braun,C0067,SMB,chemicals,branch,20,6.3818,0.101,114.74,70.25,1,1,1,1,0
O001610,2024-04-17,West,Martin,C0180,Trade,hand tools,field-sales,14,25.2605,0.0,353.65,241.09,3,3,1,1,0
O001621,2024-04-17,East,Kovac,C0165,SMB,chemicals,e-shop,65,6.1096,0.017,390.37,223.73,2,2,1,1,0
O001637,2024-04-17,West,Martin,C0179,Trade,chemicals,e-shop,26,6.4246,0.064,156.35,91.99,2,3,0,1,0
O001728,2024-04-17,East,Kovac,C0314,SMB,power tools,branch,54,157.1822,0.044,8114.37,6211.18,1,1,1,1,0
O001732,2024-04-17,DACH-South,Fischer,C0066,SMB,fasteners,e-shop,43,0.8296,0.0,35.67,21.12,2,2,1,1,0
O001736,2024-04-17,East,Kovac,C0062,SMB,hand tools,branch,69,25.2012,0.154,1471.09,1137.36,1,4,0,1,0
O001745,2024-04-17,DACH-South,Fischer,C0292,Trade,ppe,e-shop,23,3.3579,0.104,69.2,48.28,2,3,0,1,0
O001752,2024-04-17,DACH-South,Mayer,C0353,SMB,fasteners,e-shop,65,0.858,0.098,50.3,33.28,2,2,1,1,0
O001763,2024-04-17,East,Kovac,C0345,Enterprise,ppe,e-shop,258,3.1692,0.154,691.73,522.27,2,4,0,1,0
O001796,2024-04-17,West,Dubois,C0360,SMB,abrasives,e-shop,1,1.2569,0.155,1.06,0.73,2,2,1,1,0
O001799,2024-04-17,DACH-South,Mayer,C0368,Trade,hand tools,field-sales,40,26.4334,0.091,961.12,718.58,3,3,1,1,0
O001813,2024-04-17,East,Nowak,C0098,Trade,ppe,branch,9,3.2524,0.013,28.89,18.42,1,1,1,1,0
O001840,2024-04-17,East,Kovac,C0168,SMB,fasteners,e-shop,22,1.011,0.038,21.4,12.65,2,2,1,1,0
O001846,2024-04-17,DACH-South,Huber,C0115,SMB,fasteners,branch,69,0.8603,0.074,54.97,33.77,1,1,1,1,0
O001941,2024-04-17,West,Martin,C0360,SMB,fasteners,phone,51,0.8238,0.117,37.1,24.4,3,3,1,1,0
O001996,2024-04-17,DACH-North,Braun,C0109,Trade,fasteners,e-shop,28,0.9503,0.133,23.07,16.04,2,2,1,1,0
O002031,2024-04-17,East,Kovac,C0022,SMB,ppe,phone,28,3.122,0.061,82.08,51.5,3,3,1,1,0
O002061,2024-04-17,DACH-South,Mayer,C0088,Trade,fasteners,field-sales,35,0.8981,0.043,30.08,18.38,3,4,0,1,0
O002070,2024-04-17,East,Nowak,C0022,SMB,abrasives,field-sales,42,1.1075,0.09,42.33,26.28,3,7,0,1,0
O002088,2024-04-17,DACH-North,Weber,C0362,Trade,fasteners,e-shop,32,0.8996,0.037,27.72,16.23,2,2,1,1,0
O002093,2024-04-17,East,Nowak,C0122,Trade,abrasives,field-sales,34,1.1636,0.003,39.44,21.96,3,3,1,1,0
O002132,2024-04-17,East,Kovac,C0373,Trade,chemicals,phone,35,6.8106,0.0,238.37,134.5,3,3,1,1,0
O002161,2024-04-17,DACH-North,Weber,C0019,Enterprise,hand tools,e-shop,293,26.6698,0.084,7157.85,5158.34,2,2,1,1,0
O002174,2024-04-17,Nordics,Lindqvist,C0196,SMB,fasteners,e-shop,79,0.9878,0.095,70.62,45.7,2,5,0,1,0
O002189,2024-04-17,West,Martin,C0211,SMB,ppe,e-shop,68,3.5932,0.022,238.96,148.71,2,2,1,1,0
O001624,2024-04-18,DACH-North,Braun,C0199,SMB,power tools,phone,28,149.015,0.167,3475.63,2871.11,3,3,1,1,0
O001657,2024-04-18,East,Nowak,C0366,Enterprise,abrasives,field-sales,281,1.1638,0.14,281.24,179.88,3,3,1,1,0
O001660,2024-04-18,East,Kovac,C0281,Enterprise,fasteners,e-shop,102,0.9457,0.195,77.65,57.47,2,2,1,1,0
O001724,2024-04-18,West,Martin,C0346,Trade,power tools,field-sales,28,152.3633,0.015,4202.18,2942.52,3,3,1,0,0
O001771,2024-04-18,DACH-South,Fischer,C0015,Trade,chemicals,branch,33,6.6641,0.063,206.06,115.46,1,1,1,1,0
O001795,2024-04-18,East,Kovac,C0135,SMB,power tools,branch,108,148.1113,0.149,13612.61,11540.49,1,3,0,1,0
O001901,2024-04-18,DACH-South,Mayer,C0007,Trade,hand tools,field-sales,20,25.9732,0.043,497.13,339.67,3,3,1,1,0
O001904,2024-04-18,DACH-North,Weber,C0189,Trade,ppe,phone,20,3.843,0.022,75.17,49.82,3,3,1,1,0
O001907,2024-04-18,DACH-South,Fischer,C0141,Enterprise,hand tools,field-sales,55,24.1906,0.157,1121.6,908.81,3,3,1,1,0
O001940,2024-04-18,DACH-North,Klein,C0204,Enterprise,fasteners,field-sales,180,0.9037,0.076,150.3,93.95,3,3,1,1,0
O001957,2024-04-18,West,Martin,C0191,Trade,hand tools,e-shop,33,25.0612,0.072,767.47,554.89,2,6,0,1,0
O001961,2024-04-18,DACH-South,Mayer,C0184,Enterprise,abrasives,e-shop,246,1.1082,0.126,238.27,152.65,2,2,1,1,0
O001972,2024-04-18,East,Nowak,C0122,Trade,abrasives,phone,35,0.9999,0.047,33.35,19.09,3,3,1,1,0
O001973,2024-04-18,Nordics,Lindqvist,C0239,Trade,hand tools,field-sales,29,22.5561,0.024,638.43,447.59,3,3,1,1,0
O001982,2024-04-18,DACH-North,Braun,C0067,SMB,chemicals,e-shop,82,5.8672,0.044,459.94,269.96,2,2,1,1,0
O001998,2024-04-18,Nordics,Berg,C0344,SMB,chemicals,field-sales,35,6.8977,0.032,233.69,131.39,3,3,1,1,0
O002029,2024-04-18,East,Nowak,C0314,SMB,chemicals,e-shop,40,7.0085,0.0,280.34,153.78,2,2,1,1,0
O002082,2024-04-18,East,Kovac,C0045,SMB,ppe,field-sales,10,3.6271,0.042,34.75,22.87,3,3,1,1,0
O002085,2024-04-18,DACH-South,Huber,C0154,Trade,power tools,phone,22,130.9344,0.068,2684.68,2015.34,3,3,1,1,0
O002116,2024-04-18,DACH-South,Huber,C0266,SMB,hand tools,field-sales,71,24.092,0.166,1426.58,1091.13,3,3,1,1,0
O002119,2024-04-18,West,Dubois,C0113,SMB,chemicals,field-sales,42,6.5536,0.162,230.66,155.58,3,3,1,0,0
O002120,2024-04-18,DACH-South,Fischer,C0104,Trade,hand tools,field-sales,37,25.955,0.058,904.64,625.98,3,3,1,1,0
O001641,2024-04-19,East,Kovac,C0165,SMB,fasteners,e-shop,23,1.0178,0.124,20.51,13.2,2,5,0,1,0
O001670,2024-04-19,East,Kovac,C0148,Enterprise,hand tools,e-shop,161,24.8236,0.124,3501.02,2571.82,2,2,1,1,0
O001702,2024-04-19,East,Nowak,C0090,Trade,hand tools,field-sales,18,24.3312,0.05,416.06,298.52,3,6,0,1,0
O001713,2024-04-19,DACH-North,Weber,C0079,Enterprise,abrasives,field-sales,294,1.0838,0.087,290.92,174.99,3,4,0,0,0
O001740,2024-04-19,DACH-North,Weber,C0120,SMB,ppe,field-sales,49,3.3567,0.0,164.48,103.27,3,3,1,1,0
O001767,2024-04-19,DACH-South,Huber,C0040,SMB,abrasives,e-shop,41,1.0174,0.088,38.04,22.84,2,2,1,1,0
O001808,2024-04-19,East,Kovac,C0291,Trade,ppe,e-shop,34,3.8572,0.087,119.74,84.68,2,2,1,1,0
O001811,2024-04-19,DACH-North,Klein,C0121,SMB,fasteners,branch,82,0.9876,0.045,77.34,48.76,1,1,1,1,0
O001823,2024-04-19,East,Kovac,C0100,SMB,fasteners,e-shop,83,0.9612,0.005,79.38,47.62,2,2,1,1,0
O001839,2024-04-19,DACH-North,Klein,C0215,Trade,fasteners,field-sales,38,0.856,0.04,31.23,18.07,3,3,1,1,0
O001932,2024-04-19,East,Kovac,C0063,Trade,power tools,e-shop,29,153.0641,0.053,4203.6,3241.78,2,2,1,0,0
O001983,2024-04-19,DACH-North,Braun,C0215,Trade,abrasives,branch,22,1.1035,0.056,22.92,13.72,1,1,1,1,0
O002066,2024-04-19,DACH-North,Weber,C0189,Trade,chemicals,e-shop,8,6.7488,0.172,44.7,30.03,2,2,1,1,0
O002112,2024-04-19,East,Nowak,C0046,SMB,fasteners,e-shop,1,0.8594,0.107,0.77,0.52,2,2,1,1,0
O002126,2024-04-19,East,Nowak,C0026,Enterprise,abrasives,field-sales,133,1.2101,0.132,139.7,93.01,3,3,1,1,0
O002140,2024-04-19,Nordics,Lindqvist,C0175,SMB,abrasives,field-sales,83,1.1681,0.044,92.69,56.92,3,3,1,1,0
O002142,2024-04-19,West,Martin,C0376,Trade,fasteners,branch,26,0.9514,0.043,23.67,14.32,1,1,1,1,0
O002182,2024-04-19,DACH-North,Klein,C0205,SMB,abrasives,field-sales,40,1.2639,0.104,45.3,29.61,3,3,1,1,0
O001611,2024-04-20,West,Martin,C0166,SMB,fasteners,branch,98,0.8788,0.082,79.06,49.26,1,1,1,1,0
O001615,2024-04-20,DACH-North,Klein,C0362,Trade,ppe,branch,17,3.698,0.0,62.87,40.27,1,1,1,1,0
O001633,2024-04-20,West,Dubois,C0113,SMB,ppe,field-sales,38,3.5916,0.082,125.29,86.51,3,3,1,1,0
O001640,2024-04-20,East,Nowak,C0321,SMB,chemicals,e-shop,62,6.9621,0.124,378.13,239.04,2,2,1,1,0
O001647,2024-04-20,West,Dubois,C0376,Trade,fasteners,e-shop,34,0.9446,0.03,31.15,17.78,2,2,1,1,0
O001661,2024-04-20,East,Nowak,C0135,SMB,chemicals,e-shop,47,7.1309,0.03,325.1,174.39,2,2,1,1,0
O001662,2024-04-20,DACH-North,Weber,C0289,Trade,chemicals,branch,11,6.384,0.0,70.22,39.54,1,1,1,1,0
O001663,2024-04-20,DACH-South,Mayer,C0088,Trade,chemicals,field-sales,40,6.0467,0.064,226.39,133.31,3,3,1,1,0
O001671,2024-04-20,East,Nowak,C0291,Trade,hand tools,branch,26,23.2827,0.008,600.51,385.5,1,5,0,1,0
O001673,2024-04-20,East,Kovac,C0168,SMB,chemicals,branch,63,6.318,0.023,388.88,219.83,1,1,1,1,0
O001676,2024-04-20,East,Nowak,C0090,Trade,chemicals,branch,21,6.0525,0.084,116.43,66.59,1,4,0,1,0
O001697,2024-04-20,Nordics,Lindqvist,C0027,SMB,abrasives,branch,69,1.2339,0.082,78.16,48.86,1,1,1,1,0
O001701,2024-04-20,West,Martin,C0263,Enterprise,fasteners,field-sales,218,0.8587,0.187,152.19,107.36,3,7,0,1,0
O001706,2024-04-20,West,Dubois,C0137,Trade,chemicals,branch,20,7.4319,0.0,148.64,84.05,1,1,1,1,0
O001774,2024-04-20,DACH-North,Klein,C0269,Trade,fasteners,e-shop,43,0.9357,0.092,36.53,23.1,2,2,1,1,0
O001798,2024-04-20,Nordics,Lindqvist,C0359,Enterprise,abrasives,e-shop,411,1.2033,0.082,454.0,278.06,2,2,1,1,0
O001830,2024-04-20,DACH-South,Fischer,C0385,SMB,fasteners,branch,43,0.8807,0.0,37.87,21.13,1,1,1,1,0
O001848,2024-04-20,DACH-South,Mayer,C0040,SMB,power tools,field-sales,39,140.1477,0.083,5012.1,3788.71,3,5,0,1,0
O001861,2024-04-20,East,Nowak,C0100,SMB,chemicals,branch,92,5.9946,0.057,520.07,294.97,1,1,1,0,0
O001919,2024-04-20,West,Martin,C0195,Enterprise,ppe,phone,313,3.4528,0.077,997.51,689.0,3,3,1,1,0
O001923,2024-04-20,DACH-North,Klein,C0215,Trade,chemicals,field-sales,23,6.1543,0.036,136.45,80.26,3,3,1,1,0
O001935,2024-04-20,DACH-North,Weber,C0301,Trade,abrasives,field-sales,26,1.0339,0.106,24.03,14.36,3,5,0,1,0
O001945,2024-04-20,DACH-South,Fischer,C0226,Trade,ppe,e-shop,24,3.6571,0.049,83.47,55.46,2,2,1,1,0
